mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09782,31.787487,2019-06-22 00:18:00,0.0,273,289.5,0
413812193,121.09776000000001,31.787136,2019-06-22 00:24:00,2.0,194,193.90001,0
413812193,121.09663,31.782187,2019-06-22 00:28:00,5.7000003,193,193.40001,0
413812193,121.09595,31.77445,2019-06-22 00:32:00,7.1,171,171.5,0
413812193,121.09626999999999,31.772470000000002,2019-06-22 00:34:00,7.2000003,171,171.1,0
413812193,121.09671999999999,31.769453000000002,2019-06-22 00:36:00,7.0,178,178.1,0
413812193,121.09678999999998,31.763479999999998,2019-06-22 00:38:00,7.2000003,178,178.6,0
413812193,121.09723999999999,31.758287,2019-06-22 00:40:00,7.4,177,177.2,0
413812193,121.09721,31.753813,2019-06-22 00:42:00,7.0,190,188.6,0
413812193,121.09676,31.752398,2019-06-22 00:44:00,6.5,198,198.90001,0
413812193,121.09428,31.74602,2019-06-22 00:48:00,7.2000003,189,189.1,0
413812193,121.093864,31.7387,2019-06-22 00:50:00,7.4,183,183.5,15
413812193,121.093544,31.735653000000003,2019-06-22 00:52:00,7.1,189,189.6,0
413812193,121.09273999999999,31.730814000000002,2019-06-22 00:54:00,7.0,186,186.2,0
413812193,121.09183,31.727106,2019-06-22 00:56:00,5.9,203,204.40001,0
413812193,121.091385,31.726418,2019-06-22 00:58:00,5.3,213,212.90001,0
413812193,121.09068,31.725459999999998,2019-06-22 01:02:00,0.0,309,111.9,0
