mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09828,31.78742,2019-06-21 22:14:00,0.0,,349.2,0
413888886,121.0976,31.784646999999996,2019-06-21 22:20:00,6.3,,191.40001,0
413888886,121.09602,31.775453999999996,2019-06-21 22:24:00,8.0,,167.2,0
413888886,121.09687,31.77106,2019-06-21 22:26:00,7.9,,173.5,0
413888886,121.09723999999999,31.767794,2019-06-21 22:28:00,7.6,,178.2,0
413888886,121.09708,31.762413000000002,2019-06-21 22:30:00,7.7000003,,185.2,0
413888886,121.09718000000001,31.75778,2019-06-21 22:32:00,8.6,,175.3,0
413888886,121.09727,31.755434,2019-06-21 22:34:00,8.1,,182.0,0
413888886,121.09625,31.75008,2019-06-21 22:36:00,7.3,,198.8,0
413888886,121.09427,31.745033000000003,2019-06-21 22:38:00,7.8,,197.5,0
413888886,121.09338000000001,31.741746999999997,2019-06-21 22:40:00,8.3,,186.40001,0
413888886,121.09311000000001,31.738132,2019-06-21 22:42:00,8.5,,182.5,0
413888886,121.09279,31.732388,2019-06-21 22:44:00,8.2,,183.5,0
413888886,121.09243000000001,31.729046000000004,2019-06-21 22:46:00,7.7000003,,190.1,0
413888886,121.09038500000001,31.72588,2019-06-21 22:48:00,0.90000004,,217.1,0
