mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09808000000001,31.787446999999997,2019-06-17 10:18:00,0.1,,31.7,0
413888886,121.09602,31.780617,2019-06-17 10:30:00,5.4,,193.90001,0
413888886,121.095665,31.779159999999997,2019-06-17 10:32:00,5.7000003,,188.7,0
413888886,121.0957,31.776466,2019-06-17 10:34:00,6.9,,174.1,0
413888886,121.09655,31.7709,2019-06-17 10:36:00,7.4,,171.7,0
413888886,121.0972,31.7654,2019-06-17 10:38:00,7.2000003,,175.6,0
413888886,121.0976,31.761234,2019-06-17 10:40:00,7.7000003,,173.1,0
413888886,121.09796000000001,31.758026,2019-06-17 10:42:00,7.6,,175.7,0
413888886,121.098335,31.753714000000002,2019-06-17 10:44:00,7.4,,182.6,0
413888886,121.09785500000001,31.750653999999997,2019-06-17 10:46:00,7.3,,189.5,0
413888886,121.09688,31.745586,2019-06-17 10:48:00,7.2000003,,194.40001,0
413888886,121.0952,31.740694,2019-06-17 10:50:00,7.2000003,,199.3,0
413888886,121.094376,31.733717,2019-06-17 10:54:00,6.7000003,,184.7,0
413888886,121.092575,31.729414000000002,2019-06-17 10:56:00,6.7000003,,203.5,0
