mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09788999999999,31.787546000000003,2019-06-23 22:42:00,0.0,12.0,12.3,0
413837367,121.09626999999999,31.780556,2019-06-23 22:50:00,6.9,198.0,198.3,0
413837367,121.0955,31.776336999999998,2019-06-23 22:52:00,7.9,181.0,181.0,15
413837367,121.09552,31.772926000000002,2019-06-23 22:54:00,7.9,180.0,180.3,0
413837367,121.0954,31.770813,2019-06-23 22:56:00,7.8,183.0,183.0,0
413837367,121.09523,31.764126,2019-06-23 22:58:00,7.9,177.0,177.8,0
413837367,121.09548000000001,31.757338,2019-06-23 23:02:00,8.1,179.0,179.90001,0
413837367,121.09483999999999,31.739634000000002,2019-06-23 23:08:00,8.8,175.0,175.90001,0
413837367,121.09353999999999,31.730273999999998,2019-06-23 23:12:00,7.8,192.0,193.3,0
413837367,121.09245,31.727427000000002,2019-06-23 23:14:00,5.6,207.0,207.90001,0
413837367,121.09136000000001,31.726516999999998,2019-06-23 23:16:00,3.9,237.0,237.40001,0
413837367,121.09095,31.72532,2019-06-23 23:24:00,0.3,213.0,213.2,0
