mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09791000000001,31.787594,2019-06-17 12:54:00,1.1,184.0,185.1,0
413837367,121.09702,31.783116999999997,2019-06-17 12:56:00,7.2000003,191.0,191.3,0
413837367,121.09558999999999,31.772170000000003,2019-06-17 13:02:00,7.1,180.0,180.3,15
413837367,121.09553999999999,31.770126,2019-06-17 13:04:00,7.1,181.0,181.40001,0
413837367,121.09528999999999,31.763126,2019-06-17 13:06:00,7.0,177.0,177.5,0
413837367,121.09553999999999,31.760178000000003,2019-06-17 13:08:00,7.1,175.0,175.1,0
413837367,121.09625,31.756135999999998,2019-06-17 13:10:00,7.4,177.0,177.1,0
413837367,121.09525,31.745440000000002,2019-06-17 13:16:00,6.9,174.0,174.8,0
413837367,121.09553999999999,31.739705999999998,2019-06-17 13:18:00,6.7000003,184.0,184.6,0
413837367,121.09508999999998,31.737040000000004,2019-06-17 13:20:00,6.8,188.0,189.0,0
413837367,121.0938,31.7322,2019-06-17 13:22:00,6.7000003,190.0,189.8,0
413837367,121.09121999999999,31.72618,2019-06-17 13:26:00,4.1,210.0,210.2,0
413837367,121.090546,31.725487,2019-06-17 13:34:00,0.0,223.0,223.2,15
