,time,latitude,longitude,speed,cog,rot,ac
0,72000.0,31.725527000000003,121.0908,0.1,0.0,0.0,0.0
1,79920.0,31.727316,121.09167,0.02718104465418215,11.4,0.45263186754360285,3.4319500825987565e-06
2,80280.0,31.7382,121.092575,3.3701893997503354,358.1,0.08295874042601663,0.009286134319711536
3,80520.0,31.744047,121.093025,2.7147827190824043,2.0,0.07681112695867369,-0.0027308611694497127
4,80640.0,31.748413,121.09295,4.046073721822777,358.1,-0.01717650573558366,0.01109409168950311
5,80880.0,31.7537,121.09306,2.4499149022434636,5.2,0.02080274860507161,-0.006650661748247141
6,81000.0,31.759846000000003,121.0936,5.71090426790955,8.7,0.08763697503394673,0.02717491138055072
7,81120.0,31.761507,121.09372,1.5420241583071013,3.8,0.07212033361184944,-0.0347406675800204
8,81360.0,31.770887,121.09424,4.3506928828696845,6.8,0.05538041360659187,0.011702786352344096
9,81480.0,31.771847,121.0944,0.8984447942005691,8.400001,0.16514867740802552,-0.02876873407224263
