,time,latitude,longitude,speed,cog,rot,ac
0,75000.0,31.78742,121.09772,0.0,0.0,0.0,0.0
1,81720.0,31.781754,121.096344,0.09573133973275613,195.3,0.23823999640886998,1.4245735079279186e-05
2,81840.0,31.776993,121.09524,4.4965527294709,182.6,0.22785704871677132,0.036673511581151196
3,81960.0,31.775894,121.095215,1.0185506023196869,179.0,0.022744030119850517,-0.028983351059593442
4,82080.0,31.767994,121.096214,7.3625139671226245,175.90001,-0.12578803769512167,0.05286636137335781
5,82200.0,31.763506,121.09663,4.171584168810733,172.1,-0.0924275215483131,-0.0265910816525991
6,82320.0,31.759956,121.09748,3.3569910413487722,168.6,-0.23501221572056377,-0.006788276062183004
7,82440.0,31.756308,121.09823,3.431586213246958,168.8,-0.20276675622116677,0.0006216264324848823
8,82560.0,31.749166,121.09857,6.623371467150643,189.3,-0.04756979850374508,0.026598210449197374
9,83040.0,31.731773,121.093864,4.134485780857347,186.90001,0.2642417423297365,-0.005185178513111033
10,83160.0,31.730694,121.09368,1.0102892515891793,188.40001,0.16890354110472394,-0.026034971077234736
11,83520.0,31.725718,121.0906,1.7369480211110473,237.0,0.5542521466710242,0.002018496582005189
