,time,latitude,longitude,speed,cog,rot,ac
0,71760.0,31.787626,121.09792,0.0,4.8,0.0,0.0
1,72120.0,31.783890000000003,121.09716,1.171080988629029,190.9,0.20068772902596127,0.0032530027461917473
2,72360.0,31.775,121.09568,4.15988739152325,183.3,0.16496626223971442,0.012453360012059251
3,72480.0,31.767994,121.09508,6.509114600969869,190.0,0.085432422135517,0.01957689341205516
4,72600.0,31.765833,121.0947,2.0246898380381,185.1,0.1740649704183363,-0.03737020635776474
5,72840.0,31.755823,121.09425,4.641141730527514,186.4,0.04492479756688866,0.010901882885372558
6,73080.0,31.74533,121.09331,4.875620067181506,175.5,0.08934503701786428,0.0009769930693916333
7,73200.0,31.744074,121.09338,1.1651466554309164,178.8,-0.055674887636093046,-0.030920611764588248
8,73440.0,31.733088,121.09274,5.096190900729208,180.90001,0.05819019380638082,0.016379351022076213
9,74400.0,31.725594,121.09052,0.8951443591644545,223.8,0.2880009258839426,-0.004376090147463285
