,time,latitude,longitude,speed,cog,rot,ac
0,2880.0,31.72556,121.09053,0.0,72.8,0.0,0.0
1,3720.0,31.732746,121.09512,1.0825627722790918,9.3,0.5684202283599119,0.0012887652050941568
2,3840.0,31.733667,121.09528,0.862686333521827,8.1,0.17200752167710837,-0.0018323036563105402
3,3960.0,31.737034,121.096054,3.179012799719753,14.2,0.22595273279147945,0.01930272055164938
4,4080.0,31.740486,121.096855,3.260395773263774,6.8,0.2280044567282078,0.0006781914462001752
5,4200.0,31.745567,121.09819,4.82427746860662,11.3,0.2569361706646066,0.013032347461190382
6,4440.0,31.750937,121.09908,2.512574463724689,3.0,0.16424260698877688,-0.009632095853674711
7,4680.0,31.755547,121.09989,2.159576215014302,7.8,0.17392962488759506,-0.0014708260362932804
8,4800.0,31.758596,121.099815,2.8258956675668885,350.0,-0.024593269486072402,0.005552662104604889
9,4920.0,31.762554,121.09914,3.705935824220748,353.7,-0.16891560059581695,0.007333667972115495
10,5040.0,31.76556,121.098465,2.8357428331878753,348.6,-0.22088693970234707,-0.007251608258607271
