,time,latitude,longitude,speed,cog,rot,ac
0,80640.0,31.72578,121.09032,0.0,299.2,0.0,0.0
1,81360.0,31.730673,121.09316,0.8427304820821794,11.3,0.5258987686172554,0.0011704590028919159
2,81480.0,31.736073,121.093376,5.006666478594764,356.3,0.03997868712491905,0.03469946663760488
3,81600.0,31.738466,121.093704,2.2324272509274863,1.4,0.13621762623704706,-0.023118660230560646
4,81720.0,31.741592,121.09381,2.8978320358377174,14.7,0.033896161441962884,0.005545039874251926
5,81840.0,31.7444,121.09561,2.9634686449634287,10.7,0.570040463697158,0.0005469717427142603
6,82080.0,31.74938,121.096306,2.3235327905575645,10.1,0.1388596019147482,-0.0026663993933577677
7,82320.0,31.756393,121.09663,3.251714719111419,2.1000001,0.04616708628354001,0.0038674247023077275
8,82440.0,31.757440000000006,121.09664,0.9702077278115232,5.3,0.009550807953460751,-0.019012558260832466
9,82560.0,31.7616,121.096855,3.8584775704824614,2.6000001,0.05163674936072319,0.02406891535559115
10,82680.0,31.763803000000006,121.09696,2.0430290041336208,3.5,0.04762623646794067,-0.015128738052907006
11,82800.0,31.7678,121.09684,3.7049240523262275,351.7,-0.030013501481284496,0.013849125401605055
12,82920.0,31.770876,121.09648,2.864371272194472,359.30002,-0.11650510772796803,-0.007004606501097962
13,83040.0,31.773157,121.096054,2.1401059141127754,340.6,-0.18463317275923288,-0.006035544650680806
14,83160.0,31.776817,121.09454,3.595038675522408,355.30002,-0.39222752073244244,0.012124439678413606
15,83280.0,31.77997,121.0957,3.0612020827346784,21.7,0.3525346864456771,-0.00444863827323108
16,83400.0,31.782352000000003,121.09655,2.306533804472623,20.300001,0.3427579688320904,-0.006288902318850461
17,83520.0,31.78648,121.09773,3.9364066528133232,11.900001,0.2784276344343986,0.0135822737361725
18,83640.0,31.78748,121.097946,0.9421131676643947,102.5,0.21273178068699392,-0.024952445709574403
