,time,latitude,longitude,speed,cog,rot,ac
0,73080.0,31.725677,121.09037,0.0,217.90001,0.0,0.0
1,73560.0,31.73537,121.08926,2.2560681993124376,336.30002,-0.11401895254170177,0.0047001420819009114
2,73680.0,31.738253000000004,121.0882,2.7990183807517757,354.4,-0.35233119213936887,0.004524584845327817
3,73800.0,31.742834,121.08926,4.326274301871048,15.8,0.22738864920584786,0.012727132675993935
4,73920.0,31.744726,121.09001,1.8501099082213106,23.0,0.3774041972872765,-0.02063470328041448
5,74040.0,31.750053,121.09304,5.483236857232607,35.0,0.5171626725349974,0.030276057908427474
6,74160.0,31.75345,121.0942,3.2777592932451696,4.1,0.329062555170414,-0.018378979699895315
7,74280.0,31.758207,121.09436,4.4097545490380075,0.90000004,0.033621968780340156,0.00943329379827365
8,74520.0,31.765816,121.09445,3.5255207555648633,353.6,0.011827546751887904,-0.003684307472804767
9,74640.0,31.769667,121.09384,3.6006438233822142,354.5,-0.15709521685194533,0.0006260255651445908
10,74760.0,31.772673,121.09363,2.79034131176463,0.90000004,-0.0697469610142957,-0.006752520930146537
