,time,latitude,longitude,speed,cog,rot,ac
0,4680.0,31.787540000000003,121.09796,0.90000004,23.1,0.0,0.0
1,5400.0,31.777014,121.094894,1.6746976867567889,199.6,0.283436557214635,0.0023259690093844288
2,5520.0,31.7733,121.094536,3.4530183683533378,171.2,0.09609514377881137,0.014819339013304574
3,5640.0,31.770594,121.09525,2.569757506598385,167.0,-0.25797845079653686,-0.007360507181291272
4,5760.0,31.766937,121.09612,3.4572827412357827,172.2,-0.23355833115538824,0.007396043621978313
5,5880.0,31.76406,121.09627,2.6685162808560863,177.8,-0.0520904777764558,-0.00657305383649747
6,6000.0,31.758087,121.09682,5.551664470450086,175.2,-0.09182209819826151,0.024026234913283328
7,6120.0,31.75398,121.09729,3.8236210551925907,168.90001,-0.11394308010559995,-0.014400361793812459
8,6240.0,31.752073,121.09788,1.8271997449120767,169.7,-0.30004583470338797,-0.016636844252337617
9,6360.0,31.746307,121.09648,5.4556111335150606,198.3,0.2381932865590904,0.030236761571691532
10,6600.0,31.738567,121.09375,3.7438854639855568,199.8,0.33908985695468324,-0.007132190289706266
11,6720.0,31.73666,121.09304,1.8535407979601708,198.8,0.35641245538440136,-0.015752872216878218
