,time,latitude,longitude,speed,cog,rot,ac
0,20280.0,31.72728,121.09148,6.4,28.4,0.0,0.0
1,20520.0,31.734707,121.09454,3.646179169971426,12.1,0.3908169584410711,0.015192413208214274
2,20760.0,31.74046,121.097,2.836215762236468,31.4,0.40407333564831144,-0.0033748475322289916
3,21000.0,31.747967,121.10252,4.102103366934936,14.0,0.6340354346099246,0.005274531686243618
4,21240.0,31.755686,121.101814,3.58710667043791,350.80002,-0.09120885636747582,-0.0021458195687376097
5,21480.0,31.764227,121.1,4.021154719815081,347.1,-0.20927756763764685,0.0018085335390715478
6,21720.0,31.77086,121.09825,3.1495123327396106,347.1,-0.25795438629311085,-0.0036318432794811284
7,21960.0,31.77904,121.09584,3.906960035897528,4.1,-0.28651468038421474,0.003156032096491322
8,22200.0,31.786316,121.09766,3.4464223558407445,4.8,0.2451080124999652,-0.001918907000236597
9,22680.0,31.786777,121.097694,0.10700311287823122,187.40001,0.07361942120711294,-0.006957123422838569
