,time,latitude,longitude,speed,cog,rot,ac
0,29760.0,31.725567,121.09048,0.0,236.2,0.0,0.0
1,30840.0,31.72871,121.09176,0.3424621463657511,356.9,0.3867443262951283,0.0003170945799682881
2,31200.0,31.73752,121.090775,2.7334621001462853,9.8,-0.11134236588138363,0.006641666538279262
3,31320.0,31.742054,121.0924,4.392141956816402,23.9,0.34414124278758623,0.013822332138917637
4,31560.0,31.746733000000006,121.093376,2.2016803671269636,334.3,0.20564288013996002,-0.009126923290372659
5,31800.0,31.751677,121.091934,2.3600173459024365,0.2,-0.28379410921075615,0.0006597374115644705
6,31920.0,31.756968,121.0922,4.9072473728416846,0.1,0.05023175883760961,0.0212269168911604
7,32040.0,31.76081,121.092224,3.56014111832654,1.5,0.006246665233949093,-0.011225885454292872
8,32400.0,31.772774,121.093414,3.7085677875750163,5.4,0.0991389827562152,0.00041229630346798987
9,32520.0,31.77378,121.0936,0.9436293231570851,10.6,0.18282603868486,-0.023041153870149426
10,32640.0,31.779633,121.095535,5.633654663048255,17.7,0.319288263282125,0.039083544499093084
11,32880.0,31.786644,121.0978,3.368541725280956,12.9,0.31247963794262745,-0.009437970574030414
