,time,latitude,longitude,speed,cog,rot,ac
0,85560.0,31.78752,121.09808,1.1,12.7,0.0,0.0
1,86160.0,31.783520000000006,121.096855,0.7660055274508514,192.1,0.29718083041464616,0.0012766758790847524
2,86400.0,31.77794,121.09548,2.641391586662251,194.2,0.24160243624381797,0.007814108580047498
3,86640.0,31.769587,121.09431,3.8973878761778766,174.6,0.1391640421772913,0.005233317872981774
4,87000.0,31.76158,121.09327,2.4881947779236313,183.3,0.12916324064175164,-0.003914425272928459
5,87240.0,31.75348,121.09338,3.753078956601345,177.0,-0.013579412167888943,0.0052703507444904745
6,87480.0,31.74755,121.09201000000002,2.7999573669722086,193.6,0.22704515346446497,-0.003971339956788069
7,87720.0,31.740307,121.089584,3.4892480415325147,180.40001,0.32319952875178964,0.0028720444773346083
8,87960.0,31.736437,121.09008,1.8036380486194428,172.5,-0.12747044733538876,-0.007023374970471133
9,88200.0,31.728292,121.09145,3.8120973238383304,185.1,-0.16664151069992125,0.008368580313412033
10,88920.0,31.72576,121.09083,0.39942662112845856,44.3,0.24014059145897967,-0.004739820420430378
