,time,latitude,longitude,speed,cog,rot,ac
0,63720.0,31.787558,121.09784,0.1,5.5,0.0,0.0
1,64320.0,31.78298,121.09696,0.8596682555889875,193.8,0.18990726902716107,0.0014327804259816458
2,64440.0,31.77962,121.09581,3.242556726231396,197.40001,0.3297646303733946,0.01985740392202007
3,64560.0,31.77601,121.09497,3.4099288958891467,180.6,0.2286188662657437,0.0013947680804812569
4,64680.0,31.773874,121.095055,1.980401963582584,176.90001,-0.0397730219857546,-0.011912724435888023
5,64920.0,31.766886,121.095695,3.247425036524831,175.5,-0.09133078558858292,0.005279262803926029
6,65040.0,31.761316,121.09644,5.194563735013901,173.3,-0.13296310329796318,0.01622615582074225
7,65520.0,31.74886,121.09837,2.910444371153028,180.5,-0.15372298832012882,-0.004758582008043485
8,65640.0,31.74496,121.098145,3.618181616687052,184.40001,0.057628427477543806,0.0058978103794502
9,65760.0,31.741056,121.09763999999998,3.639363988980258,186.0,0.12864018746655137,0.00017651976911005064
10,66000.0,31.730846000000003,121.09281,5.098925319475746,209.7,0.4418688747494176,0.006081505543731199
11,66240.0,31.725857,121.0904,2.498963359601978,232.5,0.45000622080665903,-0.010833174832807367
