,time,latitude,longitude,speed,cog,rot,ac
0,63240.0,31.782894,121.09693,6.9,190.6,0.0,0.0
1,63360.0,31.779146,121.09595,3.557743265642919,195.0,0.255747092354539,0.029647860547024327
2,63480.0,31.774906,121.0957,3.9338198207522788,174.6,0.05889407793593582,0.003133971292577997
3,63600.0,31.770716,121.09609,3.8946927117282057,174.5,-0.09281134687839523,-0.00032605924186727514
4,63720.0,31.76752,121.09657,2.9855356334769203,172.3,-0.14907354613747598,-0.007576308985427379
5,63960.0,31.759068,121.09798,3.9551093722444444,173.2,-0.16530216346614776,0.004039890578198017
6,64080.0,31.753513,121.09909,5.22116739571027,173.1,-0.19722245962615534,0.010550483528881882
7,64440.0,31.74496,121.09624,2.7458131468713063,248.1,0.32164532447052807,-0.0068759840245526775
8,64560.0,31.742826,121.09285,3.3235960591212073,183.90001,1.008968655373934,0.0048148576020825085
9,64800.0,31.734274,121.09352,3.971031043475772,185.1,-0.07818454701866884,0.002697645768144019
10,64920.0,31.731092,121.09296,2.9813659294955164,188.5,0.17420603200870236,-0.008247209283168796
11,65640.0,31.72566,121.09028,0.9097743800771054,226.6,0.45833165198839276,-0.0028772104853033486
