,time,latitude,longitude,speed,cog,rot,ac
0,68400.0,31.787567,121.097946,0.0,216.5,0.0,0.0
1,68760.0,31.782940000000004,121.096855,1.4575868156698562,195.7,0.23156041650569903,0.004048852265749601
2,69120.0,31.76978,121.096504,4.065837051418392,175.90001,0.026665410630902546,0.007245139543745934
3,69480.0,31.75811,121.09675,3.605147745750513,183.3,-0.021076570071743603,-0.0012796925157441093
4,69600.0,31.752640000000003,121.09663,5.069517182458757,183.0,0.02193432445972451,0.012203078639235365
5,69720.0,31.749317,121.09627,3.0922110670001555,186.0,0.10791496750011696,-0.016477550962155012
6,70080.0,31.735607,121.09511,4.245621546581969,193.1,0.08440873483101413,0.0032039179988383707
7,70200.0,31.731386,121.093895,4.026785727070831,195.7,0.28026982251322646,-0.0018236318292594793
8,70320.0,31.728506,121.0926,2.8571873873984024,207.90001,0.42256513832736387,-0.009746652830603575
9,70440.0,31.72646,121.09092,2.312477039276878,220.90001,0.6874836153125616,-0.0045392529010127025
10,70560.0,31.725733,121.090294,0.8350116633608804,138.3,0.7108874327728432,-0.012312211465966647
