,time,latitude,longitude,speed,cog,rot,ac
0,75360.0,31.787214,121.09777,1.6,187.5,0.0,0.0
1,75480.0,31.78419,121.09704,2.8604968636349875,197.5,0.23687031127463587,0.023837473863624895
2,75600.0,31.780474,121.09597,3.544983665828906,193.2,0.2803599004811324,0.005704056684949321
3,75720.0,31.777227000000003,121.09544,3.037576066598819,181.5,0.16180069871792407,-0.004228396660250725
4,75840.0,31.774414,121.09568,2.6134415862426748,175.8,-0.08511204943499723,-0.0035344540029678684
5,75960.0,31.768167,121.096466,5.8216449241794255,172.1,-0.12516268516421017,0.026735027816139588
6,76080.0,31.765026,121.09704,2.9454471883791675,165.0,-0.18074988320472446,-0.02396831446500215
7,76200.0,31.760893,121.0983,3.9563019541725435,166.5,-0.29591253976012316,0.0084237897149448
8,76320.0,31.75878,121.09859,1.9712436504621533,175.5,-0.13639349635545617,-0.016542152530919917
9,76440.0,31.751373,121.09857,6.863524937232476,183.3,0.002700141946970807,0.040769010723086016
