mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09798,31.787626,2019-06-19 17:10:00,0.0,198,199.7,15
413812193,121.0965,31.782234000000003,2019-06-19 17:18:00,7.1,197,197.3,0
413812193,121.09539,31.775940000000002,2019-06-19 17:20:00,8.0,178,178.7,15
413812193,121.095894,31.77028,2019-06-19 17:22:00,8.1,173,173.6,0
413812193,121.09652,31.757620000000003,2019-06-19 17:28:00,8.5,179,178.90001,0
413812193,121.09664,31.754053000000003,2019-06-19 17:30:00,8.5,177,177.5,0
413812193,121.096825,31.749296,2019-06-19 17:32:00,8.5,179,179.7,0
413812193,121.09666399999999,31.744490000000003,2019-06-19 17:34:00,8.400001,186,186.0,0
413812193,121.09607,31.739835999999997,2019-06-19 17:36:00,8.2,188,188.3,0
413812193,121.09261000000001,31.7292,2019-06-19 17:40:00,7.6,202,201.90001,0
