mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09788999999999,31.787492999999998,2019-06-19 22:34:00,0.0,345,331.4,15
413812193,121.09563,31.77872,2019-06-19 22:46:00,7.0,185,184.40001,0
413812193,121.09553999999999,31.776667,2019-06-19 22:48:00,7.6,179,179.5,0
413812193,121.09581000000001,31.772353999999996,2019-06-19 22:50:00,8.0,170,170.1,0
413812193,121.097176,31.760113,2019-06-19 22:56:00,8.400001,172,172.2,0
413812193,121.098,31.752940000000002,2019-06-19 22:58:00,8.5,179,179.1,0
413812193,121.097664,31.748359999999998,2019-06-19 23:00:00,8.3,183,183.90001,0
413812193,121.09636,31.739146999999996,2019-06-19 23:04:00,8.400001,189,189.3,0
413812193,121.09476000000001,31.733615999999998,2019-06-19 23:06:00,7.8,198,199.40001,0
413812193,121.09361000000001,31.730486,2019-06-19 23:08:00,7.8,195,192.5,0
413812193,121.09211,31.727314,2019-06-19 23:10:00,6.9,209,209.90001,0
