mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09787,31.78752,2019-06-17 08:16:00,0.0,357.0,357.4,0
413837367,121.09643,31.782087,2019-06-17 08:20:00,6.7000003,197.0,197.90001,0
413837367,121.09543000000001,31.778378000000004,2019-06-17 08:22:00,7.7000003,183.0,183.7,0
413837367,121.09546999999999,31.7738,2019-06-17 08:24:00,8.400001,176.0,176.8,0
413837367,121.09553999999999,31.772627000000004,2019-06-17 08:26:00,8.4,176.0,177.1,15
413837367,121.09663,31.763240000000003,2019-06-17 08:30:00,8.8,168.0,168.1,0
413837367,121.09801499999999,31.75822,2019-06-17 08:32:00,9.3,169.0,169.5,0
413837367,121.09787,31.746334,2019-06-17 08:36:00,7.0,198.0,198.0,0
413837367,121.0944,31.743896000000003,2019-06-17 08:38:00,6.4,235.0,235.1,0
413837367,121.09248000000001,31.740206,2019-06-17 08:40:00,8.4,186.0,185.9,15
413837367,121.09235,31.73031,2019-06-17 08:44:00,8.7,179.0,179.8,0
413837367,121.09061399999999,31.725640000000002,2019-06-17 08:48:00,0.5,231.0,231.7,0
