mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09841000000002,31.78745,2019-06-17 06:56:00,0.1,358.0,358.30002,0
413837367,121.09573,31.777706,2019-06-17 07:04:00,7.8,170.0,170.5,15
413837367,121.09693,31.770733,2019-06-17 07:08:00,8.6,170.0,170.7,0
413837367,121.09766,31.76598,2019-06-17 07:10:00,7.8,179.0,179.7,0
413837367,121.09796000000001,31.759054,2019-06-17 07:12:00,8.6,180.0,180.6,0
413837367,121.09728999999999,31.751896000000002,2019-06-17 07:16:00,8.2,190.0,190.6,0
413837367,121.0955,31.745113,2019-06-17 07:18:00,8.3,191.0,191.6,15
413837367,121.0948,31.741613,2019-06-17 07:20:00,8.6,188.0,188.40001,15
413837367,121.09392,31.73064,2019-06-17 07:24:00,8.3,191.0,191.7,0
413837367,121.09317,31.728659999999998,2019-06-17 07:26:00,7.6,204.0,204.1,0
413837367,121.0906,31.725626000000002,2019-06-17 07:30:00,0.0,255.0,255.40001,0
