mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09803000000001,31.787594,2019-06-24 08:48:00,0.0,52,118.200005,0
413812193,121.09761,31.78592,2019-06-24 08:58:00,5.3,195,195.6,0
413812193,121.09671999999999,31.781727000000004,2019-06-24 09:00:00,6.3,188,188.90001,0
413812193,121.09553999999999,31.777196999999997,2019-06-24 09:02:00,7.2000003,182,181.8,0
413812193,121.09593000000001,31.773056,2019-06-24 09:04:00,7.5,173,173.2,0
413812193,121.09723000000001,31.761646000000002,2019-06-24 09:10:00,7.6,174,174.2,0
413812193,121.09771,31.756247,2019-06-24 09:12:00,7.9,177,176.40001,0
413812193,121.09806999999999,31.7478,2019-06-24 09:16:00,7.5,181,180.90001,0
413812193,121.09723999999999,31.73916,2019-06-24 09:20:00,7.7000003,190,189.0,0
413812193,121.0962,31.73515,2019-06-24 09:22:00,7.2000003,197,197.5,0
413812193,121.0958,31.734127,2019-06-24 09:24:00,6.9,198,198.90001,0
413812193,121.09311000000001,31.72837,2019-06-24 09:26:00,6.4,211,209.8,0
