mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09801499999999,31.787585999999997,2019-06-23 02:30:00,0.0,,14.900001000000001,0
413888886,121.09777,31.786106,2019-06-23 02:38:00,1.0,,355.9,0
413888886,121.09753400000001,31.784914,2019-06-23 02:48:00,6.8,,191.3,0
413888886,121.09691000000001,31.783,2019-06-23 02:50:00,7.1,,196.3,0
413888886,121.09506999999999,31.778378000000004,2019-06-23 02:52:00,7.2000003,,198.40001,0
413888886,121.09421499999999,31.77324,2019-06-23 02:54:00,7.4,,184.40001,0
413888886,121.09392,31.768026000000003,2019-06-23 02:56:00,7.5,,177.90001,0
413888886,121.09425,31.763826,2019-06-23 02:58:00,7.6,,174.6,0
413888886,121.09486399999999,31.759473999999997,2019-06-23 03:00:00,7.9,,170.2,0
413888886,121.09664,31.75532,2019-06-23 03:02:00,7.8,,161.6,0
413888886,121.09656000000001,31.746876,2019-06-23 03:06:00,7.6,,189.6,0
413888886,121.09616000000001,31.744776,2019-06-23 03:08:00,7.6,,188.7,0
413888886,121.09546999999999,31.740633000000003,2019-06-23 03:10:00,7.3,,187.5,0
413888886,121.09348,31.735291999999998,2019-06-23 03:12:00,6.9,,208.8,0
413888886,121.09103999999999,31.72635,2019-06-23 03:24:00,2.5,,39.0,0
413888886,121.09045400000001,31.725465999999997,2019-06-23 03:30:00,0.0,,222.5,0
