mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09805,31.787466,2019-06-21 23:44:00,0.0,,5.5,0
413888886,121.09623,31.781615999999996,2019-06-21 23:52:00,6.2000003,,194.8,0
413888886,121.09572,31.775513,2019-06-21 23:56:00,7.5,511.0,161.5,15
413888886,121.09692,31.771286,2019-06-21 23:58:00,7.7000003,,171.1,0
413888886,121.09749599999999,31.76717,2019-06-22 00:00:00,7.6,,174.5,0
413888886,121.09798400000001,31.76274,2019-06-22 00:02:00,7.9,,172.5,0
413888886,121.09853000000001,31.757156,2019-06-22 00:04:00,8.1,,176.8,0
413888886,121.09858999999999,31.753246,2019-06-22 00:06:00,7.9,,181.6,0
413888886,121.097946,31.747259999999997,2019-06-22 00:10:00,7.9,,185.3,0
413888886,121.096695,31.73612,2019-06-22 00:14:00,7.8,,190.90001,0
413888886,121.09492,31.731116999999998,2019-06-22 00:16:00,7.3,,203.2,0
413888886,121.09331999999999,31.7285,2019-06-22 00:18:00,6.8,,211.7,0
413888886,121.09056000000001,31.725677,2019-06-22 00:22:00,1.5,,226.8,0
413888886,121.09047,31.7256,2019-06-22 00:28:00,0.0,,222.2,0
