mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09791000000001,31.78763,2019-06-25 10:46:00,0.0,6.0,6.8,0
413837367,121.096855,31.782154,2019-06-25 10:50:00,6.8,194.0,194.2,0
413837367,121.09585600000001,31.770429999999998,2019-06-25 10:56:00,7.2000003,174.0,174.2,0
413837367,121.096176,31.765368,2019-06-25 10:58:00,7.4,175.0,175.3,0
413837367,121.09626999999999,31.764329999999998,2019-06-25 11:00:00,7.4,176.0,176.1,0
413837367,121.09773,31.75485,2019-06-25 11:04:00,7.6,176.0,176.3,0
413837367,121.09741000000001,31.748306,2019-06-25 11:06:00,7.7000003,187.0,187.1,0
413837367,121.09713,31.745079999999998,2019-06-25 11:08:00,7.7000003,186.0,186.0,0
413837367,121.09605400000001,31.7386,2019-06-25 11:12:00,7.9,190.0,190.90001,0
413837367,121.09248000000001,31.728252,2019-06-25 11:16:00,7.3,206.0,206.8,0
413837367,121.09038500000001,31.72578,2019-06-25 11:18:00,0.90000004,178.0,177.0,0
