,time,latitude,longitude,speed,cog,rot,ac
0,70320.0,31.787247,121.09807,2.4,21.2,0.0,0.0
1,70920.0,31.781607,121.09645,1.0759364390651844,195.2,0.27970415246407665,0.001793227398441974
2,71280.0,31.76574,121.09659,4.9010542660977165,179.2,-0.008823115088306356,0.010625327297312588
3,71400.0,31.760937,121.09712,4.470121812290389,173.8,-0.1099030562684671,-0.0035911037817277264
4,71520.0,31.75593,121.09768,4.660540384814328,174.6,-0.11138054042477595,0.001586821437699489
5,71640.0,31.753532,121.09772,2.2222687833314407,179.3,-0.016679020322539675,-0.020318930012357395
6,71760.0,31.747454,121.09691,5.668071641594376,195.7,0.13248687015668711,0.028715023818857797
7,71880.0,31.742676,121.09618,4.46462443935611,185.6,0.15161116851196824,-0.010028726685318881
8,72000.0,31.738916,121.09545,3.5312798372522862,189.0,0.19176325893816729,-0.007777871684198534
9,72120.0,31.733273,121.09363,5.422087891827398,210.3,0.31199034377139273,0.01575673378812593
10,72240.0,31.729094,121.092186,4.036128782157767,187.90001,0.33269354079055985,-0.011549659247246928
11,72360.0,31.725836,121.09048,3.304831742918149,213.7,0.48237565508923097,-0.006094141993663482
