,time,latitude,longitude,speed,cog,rot,ac
0,51240.0,31.72561,121.09052,0.0,14.7,0.0,0.0
1,51720.0,31.726057,121.09101,0.14157877230365845,46.7,0.8312571304496825,0.0002949557756326218
2,51960.0,31.731373,121.09238,2.521442875892319,1.0,0.25222427283287185,0.00991610043161942
3,52080.0,31.735613,121.09168,3.9674291634963486,359.4,-0.1636184567289276,0.012049885730033578
4,52320.0,31.741327,121.093704,2.7648817865540476,34.2,0.34042729305524866,-0.0050106140705929204
5,52680.0,31.750353000000004,121.098335,3.0417152647936967,10.0,0.4740515011219103,0.0007689818839990253
6,52800.0,31.755047,121.099106,4.391793996595812,7.1,0.1627985867006487,0.01125065609835096
7,52920.0,31.757973,121.0992,2.7123143329367747,353.7,0.03211472384233152,-0.01399566386382531
8,53160.0,31.761757,121.09884,1.7588999063887452,351.30002,-0.09485193581546454,-0.00397256011061679
9,53400.0,31.76828,121.09768,3.0565339705613326,347.9,-0.17599246299332433,0.005406808600719114
10,53520.0,31.771753000000004,121.09644,3.3631595796034657,342.7,-0.3429327361585034,0.0025552134086844424
11,53640.0,31.77778,121.09492,5.711681670949576,0.2,-0.2470467107483732,0.019571017427884255
