,time,latitude,longitude,speed,cog,rot,ac
0,15600.0,31.7561,121.09021,7.9,8.900001,0.0,0.0
1,15720.0,31.761177000000004,121.09215,4.946549442113091,22.5,0.36499420952442785,0.041221245350942425
2,15840.0,31.764090000000003,121.09354,2.9129461753595254,18.6,0.445218431821682,-0.01694669388961305
3,15960.0,31.769417,121.094826,5.0390268979872435,7.0,0.2368793447914249,0.017717339355230986
4,16080.0,31.772327,121.09508999999998,2.7044853752312985,359.2,0.0904739790371444,-0.019454512689632875
5,16200.0,31.774517,121.0948,2.042125816935656,349.6,-0.1316541349808201,-0.005519662985797021
6,16320.0,31.781496,121.09579,6.51376223842144,23.9,0.14091396802623016,0.03726363684571486
7,16440.0,31.78518,121.0974,3.641628013498241,18.0,0.4120116607485078,-0.02393445187435999
8,16680.0,31.787626,121.09808,1.164473603432875,11.1,0.2711576962502179,-0.010321476708605693
9,16800.0,31.787693,121.09808,0.06208383404112857,9.5,0.0,-0.009186581411597889
