mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09051000000001,31.725616,2019-06-25 01:22:00,0.0,,211.0,0
413888886,121.09383999999999,31.73055,2019-06-25 01:30:00,7.5,,25.4,0
413888886,121.09725,31.737,2019-06-25 01:32:00,6.8,,22.1,0
413888886,121.09912,31.740479999999998,2019-06-25 01:34:00,6.8,,24.300001,0
413888886,121.10005,31.743129999999997,2019-06-25 01:36:00,6.4,,8.5,0
413888886,121.10016,31.746686999999998,2019-06-25 01:38:00,6.1,511.0,356.6,15
413888886,121.09993,31.749228000000002,2019-06-25 01:40:00,6.1,,356.4,0
413888886,121.09949499999999,31.753467999999998,2019-06-25 01:42:00,5.9,,354.80002,0
413888886,121.09844,31.760440000000003,2019-06-25 01:46:00,2.9,511.0,346.4,15
413888886,121.09788,31.762473999999997,2019-06-25 01:48:00,6.2000003,,349.5,0
