mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09066999999999,31.7256,2019-06-19 21:32:00,0.0,219.0,219.7,0
413837367,121.09222,31.729967,2019-06-19 21:42:00,6.2000003,357.0,357.6,0
413837367,121.092545,31.737173,2019-06-19 21:46:00,6.5,4.0,4.1,0
413837367,121.09343999999999,31.740586999999998,2019-06-19 21:48:00,6.0,12.0,11.400001,0
413837367,121.092896,31.743637,2019-06-19 21:50:00,5.4,339.0,339.4,0
413837367,121.092575,31.74434,2019-06-19 21:52:00,5.4,339.0,339.30002,0
413837367,121.09085,31.74767,2019-06-19 21:54:00,5.1,335.0,335.7,0
413837367,121.09116999999999,31.752959999999998,2019-06-19 21:58:00,6.1,20.0,20.1,0
413837367,121.09281000000001,31.757893,2019-06-19 22:00:00,6.0,18.0,18.7,0
413837367,121.09376,31.760277000000002,2019-06-19 22:02:00,5.9,17.0,17.5,0
413837367,121.09434499999999,31.763477,2019-06-19 22:04:00,5.8,5.0,5.2000003,0
413837367,121.09476000000001,31.767826,2019-06-19 22:06:00,6.5,0.0,0.0,0
413837367,121.09493,31.770557,2019-06-19 22:08:00,6.5,3.0,3.8,0
413837367,121.09508000000001,31.773233,2019-06-19 22:10:00,6.3,356.0,356.7,0
413837367,121.09556,31.778826000000002,2019-06-19 22:12:00,6.7000003,9.0,10.0,0
413837367,121.09636,31.781433000000003,2019-06-19 22:14:00,6.5,13.0,13.3,0
