mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09047,31.725487,2019-06-19 04:10:00,0.0,229.0,229.8,0
413837367,121.09209399999999,31.737579999999998,2019-06-19 04:24:00,7.0,10.0,10.3,0
413837367,121.09265,31.739553000000004,2019-06-19 04:26:00,7.4,14.0,13.7,0
413837367,121.093254,31.742594,2019-06-19 04:28:00,7.5,8.0,8.0,15
413837367,121.09433,31.74966,2019-06-19 04:30:00,7.5,3.0,3.0,0
413837367,121.09463000000001,31.75282,2019-06-19 04:32:00,7.4,4.0,4.3,0
413837367,121.09523999999999,31.757986,2019-06-19 04:34:00,7.3,2.0,2.2,0
413837367,121.09546999999999,31.762117,2019-06-19 04:36:00,7.3,2.0,2.9,0
413837367,121.09563999999999,31.766207,2019-06-19 04:38:00,7.4,0.0,0.7,0
413837367,121.09618,31.770187,2019-06-19 04:40:00,7.1,6.0,6.7000003,0
413837367,121.0962,31.774286,2019-06-19 04:42:00,7.2000003,354.0,354.5,0
413837367,121.09565,31.777157,2019-06-19 04:44:00,6.8,352.0,352.1,0
413837367,121.09676999999999,31.781772999999998,2019-06-19 04:46:00,7.0,13.0,13.6,0
413837367,121.09751999999999,31.784779999999998,2019-06-19 04:48:00,7.3,14.0,15.2,0
413837367,121.09803000000001,31.786346,2019-06-19 04:50:00,4.8,12.0,12.6,0
413837367,121.0984,31.78758,2019-06-19 04:54:00,0.0,19.0,19.4,0
