mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09028,31.725693,2019-06-23 15:46:00,0.0,162,132.6,0
413812193,121.09263,31.728176,2019-06-23 15:56:00,6.1,15,14.3,0
413812193,121.09228999999999,31.733959999999996,2019-06-23 15:58:00,7.1,6,4.2000003,0
413812193,121.09375,31.737365999999998,2019-06-23 16:00:00,6.4,26,27.0,0
413812193,121.09463999999998,31.739016999999997,2019-06-23 16:02:00,6.5,25,25.5,0
413812193,121.09921000000001,31.741059999999997,2019-06-23 16:06:00,5.5,66,66.4,0
413812193,121.101974,31.745673999999998,2019-06-23 16:08:00,6.6,344,344.0,0
413812193,121.10151,31.747453999999998,2019-06-23 16:10:00,6.3,357,357.2,15
413812193,121.10144,31.750140000000002,2019-06-23 16:12:00,6.5,358,358.6,0
413812193,121.100975,31.756453000000004,2019-06-23 16:14:00,6.4,351,350.5,0
413812193,121.10067,31.757717,2019-06-23 16:16:00,6.5,345,345.1,0
413812193,121.09943999999999,31.762627000000002,2019-06-23 16:18:00,6.3,358,358.80002,0
413812193,121.09787,31.7711,2019-06-23 16:22:00,7.1,339,339.6,0
413812193,121.09638999999999,31.773909999999997,2019-06-23 16:24:00,7.3,336,336.9,0
413812193,121.09525,31.776627,2019-06-23 16:26:00,6.6,350,351.2,0
413812193,121.0962,31.781187,2019-06-23 16:28:00,5.4,24,23.9,0
413812193,121.09687,31.783653,2019-06-23 16:30:00,6.3,16,16.300001,0
413812193,121.09768000000001,31.786240000000003,2019-06-23 16:32:00,5.8,13,14.3,0
413812193,121.09808000000001,31.787616999999997,2019-06-23 16:34:00,0.0,228,340.4,0
