mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837369,121.09176000000001,31.7273,2019-06-20 18:30:00,6.6,,219.2,0
413837369,121.0929,31.7297,2019-06-20 18:44:00,6.2000003,,10.0,0
413837369,121.09403999999999,31.73797,2019-06-20 18:48:00,6.7000003,,5.2000003,0
413837369,121.09463000000001,31.742777,2019-06-20 18:52:00,3.8,,2.6000001,0
413837369,121.09666399999999,31.746540000000003,2019-06-20 18:58:00,2.4,511.0,41.6,15
413837369,121.09743999999999,31.752626,2019-06-20 19:02:00,3.0,511.0,2.7,15
413837369,121.09796000000001,31.760140000000003,2019-06-20 19:06:00,6.3,,356.9,0
413837369,121.09727,31.767159999999997,2019-06-20 19:10:00,6.8,511.0,349.0,15
413837369,121.09705,31.7746,2019-06-20 19:14:00,6.4,511.0,352.9,15
413837369,121.09792,31.786853999999998,2019-06-20 19:22:00,4.3,,15.900001000000001,0
