mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.090294,31.725714,2019-06-21 17:16:00,0.0,219.0,219.7,15
413837367,121.09128999999999,31.727026000000002,2019-06-21 17:18:00,3.0,27.0,27.5,15
413837367,121.09113,31.730999999999998,2019-06-21 17:20:00,7.1,353.0,353.1,0
413837367,121.08868000000001,31.739794,2019-06-21 17:26:00,7.3,329.0,329.6,0
413837367,121.086624,31.745435999999998,2019-06-21 17:28:00,7.0,343.0,344.4,0
413837367,121.08691999999999,31.74914,2019-06-21 17:30:00,6.9,8.0,8.1,15
413837367,121.09081,31.759426,2019-06-21 17:36:00,7.3,27.0,27.7,0
413837367,121.09248000000001,31.762117,2019-06-21 17:38:00,7.4,31.0,31.800001,0
413837367,121.094536,31.771748,2019-06-21 17:42:00,7.4,350.0,350.7,0
413837367,121.09415,31.774454,2019-06-21 17:44:00,5.5,359.0,359.7,0
413837367,121.09501999999999,31.77802,2019-06-21 17:46:00,4.7000003,22.0,23.0,0
413837367,121.09588000000001,31.780077000000002,2019-06-21 17:48:00,5.8,13.0,13.400001000000001,0
413837367,121.09693,31.783537,2019-06-21 17:50:00,6.3,14.0,14.7,0
413837367,121.09841000000002,31.787553999999997,2019-06-21 18:02:00,0.0,14.0,14.4,15
