mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09035,31.725513,2019-06-21 04:54:00,0.0,,225.7,0
413888886,121.09276000000001,31.732367,2019-06-21 05:02:00,7.7000003,,9.900001,0
413888886,121.09317,31.73449,2019-06-21 05:04:00,7.6,,11.900001,0
413888886,121.0955,31.74002,2019-06-21 05:06:00,3.9,,46.4,0
413888886,121.09634399999999,31.744658,2019-06-21 05:10:00,7.7,511.0,333.2,15
413888886,121.094696,31.747405999999998,2019-06-21 05:12:00,3.8,511.0,336.0,15
413888886,121.093704,31.749527,2019-06-21 05:14:00,7.6,,344.2,0
413888886,121.09596,31.763647,2019-06-21 05:20:00,7.5,,26.2,0
413888886,121.09682,31.768846999999997,2019-06-21 05:22:00,7.8,,0.0,0
413888886,121.0957,31.7772,2019-06-21 05:26:00,7.2000003,,343.30002,0
413888886,121.0956,31.778137,2019-06-21 05:28:00,6.5,,3.1000001,0
413888886,121.09771,31.7847,2019-06-21 05:30:00,7.2000003,,13.6,0
413888886,121.098175,31.786367,2019-06-21 05:32:00,5.1,,12.6,0
