mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09047,31.725487,2019-06-17 00:22:00,0.2,228.0,228.5,0
413837367,121.09235,31.728848,2019-06-17 00:32:00,8.3,7.0,6.5,0
413837367,121.09328000000001,31.737173,2019-06-17 00:36:00,9.0,359.0,359.3,15
413837367,121.09313,31.739674,2019-06-17 00:38:00,9.2,355.0,355.6,0
413837367,121.09463999999998,31.747734,2019-06-17 00:40:00,8.1,19.0,19.1,0
413837367,121.096985,31.752959999999998,2019-06-17 00:44:00,8.5,353.0,353.0,0
413837367,121.09543000000001,31.760386999999998,2019-06-17 00:46:00,9.0,349.0,349.4,0
413837367,121.09504,31.762814000000002,2019-06-17 00:48:00,8.8,353.0,353.1,0
413837367,121.0944,31.766506,2019-06-17 00:50:00,8.8,352.0,352.4,0
413837367,121.09416999999999,31.772572999999998,2019-06-17 00:52:00,8.5,2.0,2.4,15
413837367,121.09552,31.779235999999997,2019-06-17 00:54:00,7.7000003,7.0,6.7000003,0
413837367,121.09633999999998,31.782273999999997,2019-06-17 00:56:00,7.6,17.0,17.0,0
413837367,121.09805,31.786158,2019-06-17 01:06:00,6.1,195.0,195.3,0
