mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09311000000001,31.72837,2019-06-24 09:26:00,6.4,211,209.8,0
413812193,121.09231000000001,31.728920000000002,2019-06-24 09:46:00,5.8,6,7.3,15
413812193,121.09188,31.734716,2019-06-24 09:48:00,5.9,348,347.6,0
413812193,121.09136000000001,31.7381,2019-06-24 09:50:00,6.2000003,0,359.9,0
413812193,121.09178999999999,31.741474,2019-06-24 09:52:00,5.9,8,8.6,0
413812193,121.09244,31.744757,2019-06-24 09:54:00,5.9,8,7.7000003,0
413812193,121.09285,31.747217,2019-06-24 09:56:00,6.0,6,8.8,0
413812193,121.093185,31.749706,2019-06-24 09:58:00,6.0,6,6.6,0
413812193,121.09388,31.754747,2019-06-24 10:00:00,6.1,7,7.7,15
413812193,121.0942,31.756426,2019-06-24 10:02:00,6.0,10,9.6,0
413812193,121.09491000000001,31.760472999999998,2019-06-24 10:04:00,5.7000003,8,9.0,0
