mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09037,31.725714,2019-06-21 00:44:00,0.4,193.0,193.8,0
413837367,121.09149,31.726892,2019-06-21 01:02:00,3.9,20.0,18.6,15
413837367,121.09212,31.731987,2019-06-21 01:04:00,7.1,8.0,8.0,0
413837367,121.09218600000001,31.738306,2019-06-21 01:08:00,7.2000003,1.0,1.5,0
413837367,121.09252,31.742256,2019-06-21 01:10:00,7.0,2.0,2.6000001,0
413837367,121.093216,31.747,2019-06-21 01:12:00,6.5,18.0,19.4,0
413837367,121.09718000000001,31.749956,2019-06-21 01:14:00,6.9,40.0,40.4,0
413837367,121.09805,31.753629999999998,2019-06-21 01:16:00,6.9,1.0,1.8,15
413837367,121.0984,31.757272999999998,2019-06-21 01:18:00,6.4,10.0,10.900001,0
413837367,121.09812,31.764812,2019-06-21 01:22:00,7.1,348.0,348.7,0
413837367,121.09553999999999,31.770634,2019-06-21 01:26:00,7.2000003,341.0,341.30002,0
413837367,121.09445,31.773594,2019-06-21 01:28:00,7.2000003,349.0,349.0,0
413837367,121.09531000000001,31.779573,2019-06-21 01:30:00,7.3,14.0,14.6,0
413837367,121.09709,31.784491999999997,2019-06-21 01:32:00,7.3,18.0,18.300001,0
413837367,121.09769399999999,31.78626,2019-06-21 01:34:00,5.0,12.0,12.6,0
413837367,121.09798,31.78766,2019-06-21 01:42:00,0.1,15.0,15.8,0
