mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09486000000001,31.736159999999998,2019-06-19 05:44:00,6.3,0.0,1.1,0
413837367,121.09613,31.73998,2019-06-19 05:46:00,3.4,8.0,7.8,15
413837367,121.09613,31.740406,2019-06-19 05:48:00,2.7,357.0,356.9,0
413837367,121.09536000000001,31.7422,2019-06-19 05:52:00,3.0,350.0,350.1,0
413837367,121.09576000000001,31.747486,2019-06-19 05:54:00,6.0,4.0,4.7000003,0
413837367,121.09643,31.749994,2019-06-19 05:56:00,6.3,14.0,14.6,0
413837367,121.09755,31.756272999999997,2019-06-19 06:00:00,6.4,4.0,3.9,0
413837367,121.09791000000001,31.760820000000002,2019-06-19 06:02:00,6.4,1.0,2.1,15
413837367,121.09804,31.764879999999998,2019-06-19 06:04:00,6.5,0.0,359.9,0
413837367,121.095665,31.777853000000004,2019-06-19 06:12:00,5.7000003,355.0,355.0,0
413837367,121.0957,31.77866,2019-06-19 06:14:00,5.5,7.0,7.6,0
413837367,121.09716,31.78337,2019-06-19 06:16:00,6.3,11.0,11.6,0
413837367,121.09787,31.785940000000004,2019-06-19 06:18:00,5.2000003,12.0,12.1,0
