mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09021000000001,31.725873999999997,2019-06-21 18:40:00,0.0,236.0,236.3,0
413837367,121.09233,31.7285,2019-06-21 18:50:00,3.7,19.0,19.0,0
413837367,121.09149,31.739626,2019-06-21 18:58:00,5.9,357.0,358.9,0
413837367,121.0919,31.744459999999997,2019-06-21 19:00:00,5.3,2.0,2.6000001,0
413837367,121.09235,31.745990000000003,2019-06-21 19:02:00,3.2,24.0,24.2,0
413837367,121.09347,31.748476,2019-06-21 19:04:00,5.0,16.0,16.1,0
413837367,121.09427,31.751640000000002,2019-06-21 19:06:00,6.0,9.0,9.7,15
413837367,121.09504,31.757427000000003,2019-06-21 19:10:00,6.0,3.0,3.2,0
413837367,121.09543000000001,31.761713,2019-06-21 19:12:00,6.1,3.0,3.1000001,0
413837367,121.09581000000001,31.778933000000002,2019-06-21 19:22:00,6.5,7.0,7.7,15
413837367,121.097374,31.784433,2019-06-21 19:24:00,7.1,13.0,14.0,0
413837367,121.09796000000001,31.78684,2019-06-21 19:26:00,3.5,7.0,8.2,0
413837367,121.09811,31.78752,2019-06-21 19:28:00,1.5,13.0,13.900001000000001,0
413837367,121.098145,31.787594,2019-06-21 19:34:00,0.0,14.0,14.400001000000001,0
