mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09064,31.72577,2019-06-19 23:46:00,1.6,,224.7,0
413888886,121.09236000000001,31.729193,2019-06-19 23:56:00,7.3,,17.4,0
413888886,121.09272,31.730154,2019-06-19 23:58:00,7.5,,17.300001,0
413888886,121.09326999999999,31.738429999999997,2019-06-20 00:02:00,7.3,,348.9,0
413888886,121.09253999999999,31.742327000000003,2019-06-20 00:04:00,7.1,,0.0,0
413888886,121.094734,31.74676,2019-06-20 00:06:00,6.9,,17.9,0
413888886,121.09431000000001,31.751513,2019-06-20 00:08:00,7.1,,357.1,0
413888886,121.09456000000002,31.754614,2019-06-20 00:10:00,7.3,,5.8,0
413888886,121.09552,31.758596,2019-06-20 00:12:00,7.0,,13.0,0
413888886,121.09658999999999,31.764485999999998,2019-06-20 00:14:00,7.3,,358.0,0
413888886,121.094696,31.77696,2019-06-20 00:20:00,7.5,,10.400001,0
413888886,121.09557,31.780037,2019-06-20 00:22:00,7.4,,15.7,0
413888886,121.09778600000001,31.787246999999997,2019-06-20 00:26:00,1.9,,13.8,0
413888886,121.09787,31.78758,2019-06-20 00:34:00,0.0,,5.9,0
