mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09095,31.726048,2019-06-17 07:54:00,4.3,33,32.8,0
413812193,121.093056,31.732972999999998,2019-06-17 07:58:00,6.5,357,358.5,0
413812193,121.09296,31.734509999999997,2019-06-17 08:00:00,6.5,357,356.9,0
413812193,121.09421499999999,31.740232000000002,2019-06-17 08:02:00,6.8,20,21.1,0
413812193,121.095,31.741986999999998,2019-06-17 08:04:00,6.5,16,17.800001,0
413812193,121.09588000000001,31.74618,2019-06-17 08:06:00,5.9,5,5.4,0
413812193,121.096,31.748606,2019-06-17 08:08:00,5.8,2,3.0,0
413812193,121.09602,31.750999999999998,2019-06-17 08:10:00,5.6,357,357.5,0
413812193,121.09348999999999,31.755065999999996,2019-06-17 08:12:00,4.3,309,310.1,0
413812193,121.09317,31.755872999999998,2019-06-17 08:14:00,2.2,61,61.7,0
413812193,121.09532,31.757227,2019-06-17 08:16:00,5.7000003,32,31.0,0
413812193,121.09629,31.759515999999998,2019-06-17 08:18:00,5.9,12,11.5,0
413812193,121.09675,31.764566,2019-06-17 08:20:00,6.2000003,356,356.9,0
413812193,121.09634399999999,31.771696000000002,2019-06-17 08:24:00,6.4,1,1.7,0
413812193,121.09558999999999,31.774956,2019-06-17 08:26:00,5.9,338,338.9,0
413812193,121.09586000000002,31.780327000000003,2019-06-17 08:30:00,6.5,15,15.1,0
413812193,121.09745,31.785734,2019-06-17 08:32:00,6.3,13,13.4,15
413812193,121.09806999999999,31.787440000000004,2019-06-17 08:34:00,0.5,18,18.9,0
413812193,121.09787,31.787585999999997,2019-06-17 11:38:00,0.0,52,132.2,0
