mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09128999999999,31.726374,2019-06-19 22:54:00,4.6,214.0,214.6,15
413837367,121.09168999999999,31.730992999999998,2019-06-19 23:06:00,6.4,358.0,358.2,0
413837367,121.09142,31.734609999999996,2019-06-19 23:08:00,6.4,356.0,356.9,0
413837367,121.09103999999999,31.737309999999997,2019-06-19 23:10:00,6.5,353.0,353.2,0
413837367,121.091225,31.74168,2019-06-19 23:12:00,6.2000003,9.0,8.900001,0
413837367,121.09201000000002,31.745037,2019-06-19 23:14:00,6.0,8.0,8.5,0
413837367,121.09267,31.748340000000002,2019-06-19 23:16:00,6.2000003,10.0,10.400001,0
413837367,121.09463000000001,31.755608000000002,2019-06-19 23:22:00,6.3,16.0,16.800001,0
413837367,121.09643,31.761592999999998,2019-06-19 23:24:00,6.0,12.0,12.6,0
413837367,121.09661000000001,31.762453000000004,2019-06-19 23:26:00,6.1,9.0,10.1,15
413837367,121.09682,31.767666,2019-06-19 23:28:00,6.5,1.0,1.9,0
413837367,121.09528,31.778166,2019-06-19 23:34:00,6.2000003,12.0,12.3,0
413837367,121.09723000000001,31.784359999999996,2019-06-19 23:38:00,6.6,17.0,17.300001,0
413837367,121.09828,31.787233,2019-06-19 23:40:00,2.8,15.0,15.5,0
413837367,121.09830500000001,31.787446999999997,2019-06-19 23:44:00,0.0,3.0,3.2,15
