mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09215,31.727528000000003,2019-06-25 21:42:00,6.5,38.0,37.4,15
413837367,121.09511,31.732796,2019-06-25 21:44:00,7.1,11.0,11.1,0
413837367,121.09279,31.74268,2019-06-25 21:50:00,6.5,1.0,1.1,0
413837367,121.09293000000001,31.745447,2019-06-25 21:52:00,6.6,4.0,4.0,0
413837367,121.09348999999999,31.750999999999998,2019-06-25 21:54:00,6.7000003,7.0,7.4,0
413837367,121.094025,31.75475,2019-06-25 21:56:00,6.7000003,5.0,5.0,0
413837367,121.09411999999999,31.755679999999998,2019-06-25 21:58:00,6.7000003,6.0,6.6,0
413837367,121.09481000000001,31.761236,2019-06-25 22:00:00,6.6,3.0,3.8,0
413837367,121.09504,31.765992999999998,2019-06-25 22:02:00,6.9,358.0,358.30002,0
413837367,121.09486000000001,31.76892,2019-06-25 22:04:00,7.0,355.0,355.4,0
413837367,121.09465,31.773756,2019-06-25 22:06:00,6.9,355.0,355.5,0
413837367,121.09508999999998,31.7776,2019-06-25 22:08:00,6.8,7.0,7.9,0
413837367,121.09557,31.779353999999998,2019-06-25 22:10:00,6.3,13.0,13.6,0
413837367,121.09788999999999,31.787474,2019-06-25 22:14:00,2.0,10.0,10.2,0
413837367,121.09788999999999,31.787626,2019-06-25 22:18:00,0.0,12.0,12.6,0
