mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09836000000001,31.78759,2019-06-17 03:10:00,0.0,,356.4,0
413888886,121.09605400000001,31.78138,2019-06-17 03:18:00,7.2000003,,200.5,0
413888886,121.09491000000001,31.775433000000003,2019-06-17 03:22:00,7.7000003,,178.1,0
413888886,121.094574,31.77106,2019-06-17 03:24:00,7.5,,181.3,0
413888886,121.09466599999999,31.747334000000002,2019-06-17 03:34:00,7.7000003,,191.7,0
413888886,121.09397,31.744133,2019-06-17 03:36:00,7.8,,190.40001,0
413888886,121.093185,31.733034000000004,2019-06-17 03:40:00,8.0,,179.5,0
413888886,121.0932,31.731872999999997,2019-06-17 03:42:00,8.0,,179.1,0
413888886,121.09085,31.726196,2019-06-17 03:44:00,3.5,,227.1,0
413888886,121.09025600000001,31.725640000000002,2019-06-17 03:54:00,0.0,,218.7,0
