mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09811,31.787426,2019-06-19 07:42:00,1.8000001,11.0,11.3,0
413837367,121.09709,31.784187,2019-06-19 07:48:00,6.6,194.0,193.8,0
413837367,121.09628000000001,31.775013,2019-06-19 07:52:00,9.400001,175.0,175.5,0
413837367,121.09738999999999,31.769712,2019-06-19 07:54:00,9.900001,166.0,166.3,0
413837367,121.09787,31.767120000000002,2019-06-19 07:56:00,9.400001,172.0,172.90001,0
413837367,121.09853000000001,31.760513,2019-06-19 07:58:00,9.8,173.0,173.8,0
413837367,121.09946399999998,31.753687,2019-06-19 08:00:00,9.0,167.0,167.7,0
413837367,121.10099,31.743834000000003,2019-06-19 08:04:00,8.3,190.0,190.2,0
413837367,121.0972,31.737409999999997,2019-06-19 08:08:00,7.0,215.0,215.3,0
413837367,121.09212,31.727488,2019-06-19 08:12:00,7.9,206.0,205.7,15
413837367,121.09163000000001,31.72662,2019-06-19 08:14:00,6.3,209.0,209.1,0
413837367,121.090775,31.7255,2019-06-19 08:20:00,0.0,197.0,197.3,0
