mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09816000000001,31.787613,2019-06-26 07:40:00,0.0,21.0,21.2,0
413837367,121.09597,31.778513,2019-06-26 08:02:00,7.9,184.0,184.90001,0
413837367,121.09579,31.77385,2019-06-26 08:04:00,8.0,178.0,178.0,15
413837367,121.09857,31.763766999999998,2019-06-26 08:10:00,7.7000003,172.0,172.0,0
413837367,121.09875,31.758000000000003,2019-06-26 08:12:00,8.2,177.0,176.90001,0
413837367,121.10094,31.748146000000002,2019-06-26 08:16:00,5.5,161.0,161.7,0
413837367,121.102455,31.743940000000002,2019-06-26 08:20:00,7.1,177.0,178.2,15
413837367,121.10161599999999,31.740596999999998,2019-06-26 08:22:00,8.3,196.0,196.2,0
413837367,121.09743,31.733686,2019-06-26 08:24:00,4.2,217.0,217.5,15
413837367,121.09061399999999,31.725966999999997,2019-06-26 08:30:00,3.0,224.0,224.3,0
413837367,121.09031999999999,31.72568,2019-06-26 08:38:00,0.1,209.0,209.2,15
