mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09811,31.787527,2019-06-18 18:24:00,0.0,,15.6,0
413888886,121.096,31.777807,2019-06-18 18:36:00,7.7000003,,183.8,0
413888886,121.09643999999999,31.773320000000002,2019-06-18 18:38:00,8.2,,170.7,0
413888886,121.097946,31.764246000000004,2019-06-18 18:42:00,8.1,,172.1,0
413888886,121.09888000000001,31.759487,2019-06-18 18:44:00,8.6,,170.90001,0
413888886,121.09958999999999,31.755836,2019-06-18 18:46:00,9.0,,170.40001,0
413888886,121.10007,31.75242,2019-06-18 18:48:00,8.5,,177.2,0
413888886,121.09964,31.747477000000003,2019-06-18 18:50:00,8.0,,188.40001,0
413888886,121.09804,31.742340000000002,2019-06-18 18:52:00,6.2000003,,213.6,0
413888886,121.09558999999999,31.739353,2019-06-18 18:54:00,6.3,,216.0,0
413888886,121.09376,31.738626,2019-06-18 18:56:00,4.2000003,,257.6,0
413888886,121.092026,31.73576,2019-06-18 18:58:00,7.8,,180.7,0
413888886,121.09236000000001,31.732266999999997,2019-06-18 19:00:00,8.3,,173.40001,0
413888886,121.091774,31.726440000000004,2019-06-18 19:02:00,3.9,,226.5,0
413888886,121.09064,31.725540000000002,2019-06-18 19:08:00,0.0,,208.3,0
