mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09836999999999,31.78758,2019-06-20 13:50:00,0.0,7.0,7.0,0
413837367,121.09692,31.78146,2019-06-20 14:00:00,6.3,190.0,190.7,15
413837367,121.09504,31.774054,2019-06-20 14:04:00,7.1,169.0,169.2,0
413837367,121.097824,31.757233000000003,2019-06-20 14:12:00,4.0,181.0,181.0,15
413837367,121.097946,31.752959999999998,2019-06-20 14:14:00,8.0,170.0,170.2,0
413837367,121.09821000000001,31.751866999999997,2019-06-20 14:16:00,8.0,168.0,168.0,15
413837367,121.09787,31.744146,2019-06-20 14:18:00,7.6,190.0,190.6,0
413837367,121.097626,31.74248,2019-06-20 14:20:00,4.8,183.0,183.6,0
413837367,121.09611000000001,31.735397,2019-06-20 14:24:00,7.5,199.0,199.8,0
413837367,121.095024,31.733396999999997,2019-06-20 14:26:00,7.8,207.0,207.8,0
413837367,121.09306000000001,31.729534,2019-06-20 14:28:00,7.4,200.0,200.1,0
413837367,121.09074,31.725613,2019-06-20 14:30:00,2.0,235.0,236.8,15
413837367,121.09053,31.72552,2019-06-20 14:34:00,0.0,230.0,230.8,0
