mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09791000000001,31.787506,2019-06-22 13:24:00,0.0,,353.9,0
413888886,121.09713,31.78381,2019-06-22 13:30:00,5.9,,189.0,0
413888886,121.0966,31.782127000000003,2019-06-22 13:32:00,6.4,,198.2,0
413888886,121.0954,31.776287,2019-06-22 13:34:00,8.1,,176.3,0
413888886,121.09556,31.775187,2019-06-22 13:36:00,8.2,,172.2,0
413888886,121.09581000000001,31.768446,2019-06-22 13:38:00,7.7000003,,186.6,0
413888886,121.0956,31.763933,2019-06-22 13:40:00,8.5,,175.5,0
413888886,121.09607,31.760270000000002,2019-06-22 13:42:00,8.8,,174.90001,0
413888886,121.09303999999999,31.735533,2019-06-22 13:52:00,8.2,,191.0,0
413888886,121.091095,31.726307000000002,2019-06-22 13:56:00,3.8,,209.5,0
