mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09856,31.787394,2019-06-18 20:10:00,0.0,24.0,24.9,0
413837367,121.09700000000001,31.78313,2019-06-18 20:18:00,6.8,195.0,196.0,15
413837367,121.09573,31.77805,2019-06-18 20:20:00,7.9,183.0,183.3,0
413837367,121.096176,31.773646999999997,2019-06-18 20:22:00,8.8,170.0,169.7,0
413837367,121.09723000000001,31.767612,2019-06-18 20:24:00,8.6,172.0,172.8,0
413837367,121.09769399999999,31.763626000000002,2019-06-18 20:26:00,4.4,172.0,172.5,15
413837367,121.09856,31.757713,2019-06-18 20:28:00,9.2,174.0,174.6,0
413837367,121.09891999999999,31.751446,2019-06-18 20:32:00,8.8,179.0,179.8,0
413837367,121.09843000000001,31.74523,2019-06-18 20:34:00,8.8,183.0,183.2,0
413837367,121.09793,31.739098,2019-06-18 20:40:00,3.6000001000000004,191.0,192.8,0
413837367,121.096,31.736559999999997,2019-06-18 20:42:00,7.0,205.0,205.1,0
413837367,121.09483999999999,31.733472999999996,2019-06-18 20:44:00,7.8,199.0,199.7,0
413837367,121.09389499999999,31.728835999999998,2019-06-18 20:46:00,4.9,190.0,191.0,0
413837367,121.093216,31.727666999999997,2019-06-18 20:48:00,5.2000003,216.0,216.7,0
413837367,121.09076,31.725572999999997,2019-06-18 20:50:00,0.5,225.0,226.4,15
