mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09821000000001,31.787340000000004,2019-06-21 06:20:00,0.0,201,201.6,15
413812193,121.09818999999999,31.787086,2019-06-21 07:08:00,4.2000003,193,194.2,0
413812193,121.09586000000002,31.775234,2019-06-21 07:14:00,8.3,170,170.3,15
413812193,121.0965,31.771748,2019-06-21 07:16:00,8.400001,172,172.1,0
413812193,121.09692,31.767972999999998,2019-06-21 07:18:00,4.1,177,177.2,15
413812193,121.096985,31.756816999999998,2019-06-21 07:22:00,8.900001,174,173.90001,0
413812193,121.097466,31.75436,2019-06-21 07:24:00,9.0,169,169.2,0
413812193,121.09907,31.743834000000003,2019-06-21 07:28:00,7.3,175,177.2,0
413812193,121.09855,31.739388,2019-06-21 07:30:00,8.2,187,189.40001,0
413812193,121.09798,31.737140000000004,2019-06-21 07:32:00,8.3,190,190.8,0
413812193,121.09548000000001,31.7309,2019-06-21 07:34:00,7.2000003,213,213.5,0
413812193,121.09329,31.728228,2019-06-21 07:36:00,6.3,228,228.8,0
413812193,121.09119,31.726667,2019-06-21 07:38:00,5.5,229,229.0,0
