mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09788999999999,31.7869,2019-06-23 05:56:00,4.5,190,190.2,0
413812193,121.09751999999999,31.785387,2019-06-23 05:58:00,6.2,190,190.5,15
413812193,121.09607,31.779940000000003,2019-06-23 06:00:00,6.9,192,192.6,0
413812193,121.09565,31.775816,2019-06-23 06:02:00,7.2000003,186,187.2,0
413812193,121.09532,31.772840000000002,2019-06-23 06:04:00,7.2000003,183,183.8,0
413812193,121.095184,31.767807,2019-06-23 06:06:00,7.2000003,176,176.5,0
413812193,121.09544,31.76635,2019-06-23 06:08:00,6.9,161,163.6,0
413812193,121.0966,31.761359999999996,2019-06-23 06:10:00,6.8,183,183.5,0
413812193,121.09553999999999,31.75668,2019-06-23 06:12:00,7.2,186,186.5,15
413812193,121.09548000000001,31.754976,2019-06-23 06:14:00,7.1,179,179.1,0
413812193,121.09472,31.745886,2019-06-23 06:18:00,7.2000003,190,190.8,0
413812193,121.09383000000001,31.741913,2019-06-23 06:20:00,7.3,189,189.8,0
413812193,121.09336,31.738896999999998,2019-06-23 06:22:00,7.2000003,184,184.40001,0
