mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09591,31.778913,2019-06-17 11:54:00,6.4,,189.8,0
413888886,121.09531000000001,31.775776,2019-06-17 11:56:00,6.9,,186.3,0
413888886,121.09486399999999,31.77192,2019-06-17 11:58:00,7.0,,187.0,0
413888886,121.0944,31.76902,2019-06-17 12:00:00,7.0,,187.7,0
413888886,121.09407,31.760893,2019-06-17 12:04:00,7.6,,179.3,0
413888886,121.0918,31.751074,2019-06-17 12:08:00,6.9,,190.2,0
413888886,121.09123999999998,31.74827,2019-06-17 12:10:00,6.7000003,,191.40001,0
413888886,121.09035,31.743879999999997,2019-06-17 12:12:00,6.8,,189.0,0
413888886,121.09092,31.739943,2019-06-17 12:14:00,6.6,511.0,166.2,15
413888886,121.09123999999998,31.733520000000002,2019-06-17 12:18:00,6.3,,179.6,0
413888886,121.09111000000001,31.730896,2019-06-17 12:20:00,6.1,,178.5,0
413888886,121.0916,31.72768,2019-06-17 12:22:00,5.7000003,,179.0,0
413888886,121.0904,31.72553,2019-06-17 12:24:00,0.1,,231.8,0
