mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09788,31.787634000000004,2019-06-22 17:44:00,0.1,,1.3000001,0
413888886,121.09643,31.7819,2019-06-22 17:52:00,7.5,,194.7,0
413888886,121.09495,31.776692999999998,2019-06-22 17:54:00,7.7000003,,193.8,0
413888886,121.09488,31.768271999999996,2019-06-22 17:58:00,7.5,,186.2,0
413888886,121.0947,31.765065999999997,2019-06-22 18:00:00,7.7000003,,180.5,0
413888886,121.09501999999999,31.757233000000003,2019-06-22 18:02:00,8.1,,180.7,0
413888886,121.09427,31.750574,2019-06-22 18:06:00,7.9,,188.2,0
413888886,121.09137,31.746977,2019-06-22 18:08:00,6.1,,252.6,0
413888886,121.0846,31.744059999999998,2019-06-22 18:12:00,7.3,,209.7,0
413888886,121.08553,31.738787,2019-06-22 18:14:00,8.2,511.0,152.5,15
413888886,121.0892,31.733940000000004,2019-06-22 18:16:00,8.2,,146.90001,0
413888886,121.09106000000001,31.731066,2019-06-22 18:18:00,7.9,,155.7,0
413888886,121.09167,31.726909999999997,2019-06-22 18:20:00,6.1,,199.6,0
413888886,121.0908,31.725835999999997,2019-06-22 18:28:00,2.9,,42.5,0
