mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09884,31.787477000000003,2019-06-24 05:44:00,1.2,,10.6,0
413888886,121.09745,31.784388,2019-06-24 05:50:00,7.1,,199.0,0
413888886,121.09713,31.783413,2019-06-24 05:52:00,7.3,,194.5,0
413888886,121.09595,31.779408,2019-06-24 05:54:00,7.5,,187.0,0
413888886,121.095184,31.763659999999998,2019-06-24 06:00:00,7.6,,187.3,0
413888886,121.09217,31.747047,2019-06-24 06:08:00,8.1,,185.2,0
413888886,121.090225,31.739357000000002,2019-06-24 06:12:00,7.7000003,,205.3,0
413888886,121.090744,31.730877000000003,2019-06-24 06:16:00,7.5,,167.7,0
413888886,121.09066999999999,31.725637,2019-06-24 06:20:00,2.9,,234.3,0
413888886,121.09037,31.725496000000003,2019-06-24 06:26:00,0.0,,239.40001,0
