mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09051000000001,31.725626000000002,2019-06-19 21:50:00,0.1,214,214.90001,0
413812193,121.09068,31.725786,2019-06-19 21:56:00,1.5,39,38.0,0
413812193,121.09136000000001,31.727459999999997,2019-06-19 21:58:00,6.5,6,6.3,0
413812193,121.09116999999999,31.732020000000002,2019-06-19 22:00:00,6.4,354,354.5,0
413812193,121.0909,31.734679999999997,2019-06-19 22:02:00,6.4,359,0.8,0
413812193,121.09052,31.738259999999997,2019-06-19 22:04:00,6.4,352,352.1,0
413812193,121.09048999999999,31.740927000000003,2019-06-19 22:06:00,6.2000003,9,8.900001,0
413812193,121.09173999999999,31.746,2019-06-19 22:08:00,6.2000003,14,14.2,0
413812193,121.09276000000001,31.748514,2019-06-19 22:10:00,6.5,18,19.9,0
413812193,121.09403999999999,31.751820000000002,2019-06-19 22:12:00,6.1,12,12.2,0
413812193,121.094536,31.754356,2019-06-19 22:14:00,6.2000003,15,15.1,0
413812193,121.09543000000001,31.75662,2019-06-19 22:16:00,6.0,16,17.1,0
413812193,121.09648,31.761459999999996,2019-06-19 22:18:00,5.5,358,358.0,0
413812193,121.09626999999999,31.765471999999995,2019-06-19 22:20:00,6.1,356,355.30002,0
413812193,121.09621399999999,31.768106,2019-06-19 22:22:00,6.4,3,2.1000001,0
