mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413837367,121.09024,31.7257,2019-06-17 02:58:00,0.0,228.0,228.8,0
413837367,121.093544,31.72942,2019-06-17 03:34:00,7.0,21.0,20.6,0
413837367,121.09353999999999,31.73327,2019-06-17 03:36:00,7.1,348.0,349.0,0
413837367,121.09251,31.737115999999997,2019-06-17 03:38:00,7.0,354.0,354.9,0
413837367,121.09231000000001,31.741013,2019-06-17 03:40:00,6.9,0.0,0.5,0
413837367,121.09232,31.74202,2019-06-17 03:42:00,7.0,359.0,359.4,0
413837367,121.09276000000001,31.749000000000002,2019-06-17 03:44:00,7.2000003,7.0,7.8,0
413837367,121.09388,31.752876,2019-06-17 03:46:00,7.3,15.0,15.5,0
413837367,121.09481000000001,31.755946999999995,2019-06-17 03:48:00,7.4,12.0,12.8,0
413837367,121.09586000000002,31.760986,2019-06-17 03:50:00,7.2000003,1.0,1.6,0
413837367,121.09591999999999,31.762974,2019-06-17 03:52:00,7.2000003,0.0,0.8,0
413837367,121.09650400000001,31.767865999999998,2019-06-17 03:54:00,7.1,355.0,355.9,15
413837367,121.09558999999999,31.772753,2019-06-17 03:56:00,7.0,348.0,348.9,0
413837367,121.09544,31.779320000000002,2019-06-17 04:00:00,6.7000003,15.0,15.3,15
413837367,121.09806999999999,31.786476,2019-06-17 04:04:00,3.7,11.0,11.2,15
413837367,121.09834,31.787506,2019-06-17 04:06:00,1.2,11.0,11.2,0
413837367,121.09836000000001,31.787540000000003,2019-06-17 04:12:00,0.1,11.0,11.6,0
