mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413812193,121.09047,31.725634000000003,2019-06-19 07:30:00,0.0,303,303.2,0
413812193,121.09097,31.726057,2019-06-19 07:38:00,4.2000003,40,40.8,0
413812193,121.09501999999999,31.7298,2019-06-19 07:42:00,6.5,24,24.2,15
413812193,121.09613,31.734840000000002,2019-06-19 07:44:00,5.5,347,346.0,0
413812193,121.09579,31.737640000000003,2019-06-19 07:46:00,5.4,5,6.9,0
413812193,121.09641,31.739929999999998,2019-06-19 07:48:00,5.6,14,14.400001000000001,0
413812193,121.096825,31.74142,2019-06-19 07:50:00,5.5,11,11.6,0
413812193,121.09793,31.749733000000003,2019-06-19 07:54:00,5.2000003,354,354.30002,0
413812193,121.09772,31.752657,2019-06-19 07:56:00,5.3,359,359.5,15
413812193,121.09796000000001,31.755616999999997,2019-06-19 07:58:00,5.0,359,359.30002,0
413812193,121.098,31.757740000000002,2019-06-19 08:00:00,5.0,4,5.6,0
413812193,121.09816000000001,31.759892999999998,2019-06-19 08:02:00,5.3,4,3.7,0
413812193,121.09848000000001,31.764587,2019-06-19 08:04:00,5.7000003,356,356.2,0
413812193,121.09836999999999,31.766212,2019-06-19 08:06:00,5.9,357,357.9,0
413812193,121.09798,31.770266999999997,2019-06-19 08:08:00,5.7000003,353,353.80002,0
413812193,121.09561000000001,31.777186999999998,2019-06-19 08:12:00,5.2000003,338,338.5,0
413812193,121.09664,31.782707000000002,2019-06-19 08:16:00,6.6,14,14.6,15
413812193,121.09806999999999,31.787506,2019-06-19 08:20:00,0.0,80,80.9,0
