mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09066999999999,31.725437,2019-06-18 22:10:00,0.1,,203.3,0
413888886,121.091576,31.726685999999997,2019-06-18 22:20:00,5.0,,23.300001,0
413888886,121.09427,31.734434000000004,2019-06-18 22:24:00,5.7000003,,358.5,0
413888886,121.09451999999999,31.736753000000004,2019-06-18 22:26:00,5.6,,14.5,0
413888886,121.098656,31.742473999999998,2019-06-18 22:30:00,6.0,,32.4,0
413888886,121.10072,31.749053999999997,2019-06-18 22:34:00,5.3,511.0,9.0,15
413888886,121.10168,31.760077000000003,2019-06-18 22:42:00,5.0,,356.4,0
413888886,121.10172,31.763835999999998,2019-06-18 22:44:00,5.5,,359.7,0
413888886,121.09692,31.769814,2019-06-18 22:50:00,5.2000003,,343.0,0
413888886,121.09634399999999,31.77198,2019-06-18 22:52:00,5.2000003,,346.6,0
413888886,121.09456000000002,31.775387,2019-06-18 22:54:00,5.3,511.0,344.8,15
413888886,121.09454,31.776873,2019-06-18 22:56:00,5.6,,9.8,0
413888886,121.09616000000001,31.781409999999997,2019-06-18 22:58:00,5.8,,14.900001000000001,0
413888886,121.096695,31.783033000000003,2019-06-18 23:00:00,5.7000003,,17.5,0
413888886,121.09787,31.786146000000002,2019-06-18 23:02:00,5.1,,20.800001,0
413888886,121.0983,31.787470000000003,2019-06-18 23:08:00,0.0,,14.0,0
