mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09037,31.725496000000003,2019-06-24 06:26:00,0.0,,239.40001,0
413888886,121.091866,31.730046999999995,2019-06-24 06:30:00,7.4,,1.3000001,0
413888886,121.091866,31.734293,2019-06-24 06:32:00,7.5,,359.9,0
413888886,121.091774,31.737427,2019-06-24 06:34:00,7.2000003,,359.2,0
413888886,121.091705,31.746914,2019-06-24 06:38:00,7.3,,356.30002,0
413888886,121.09148,31.749968,2019-06-24 06:40:00,7.1,,356.9,0
413888886,121.09218600000001,31.752398,2019-06-24 06:42:00,5.3,,53.0,0
413888886,121.09448,31.755346000000003,2019-06-24 06:44:00,6.8,,6.4,0
413888886,121.095146,31.760468,2019-06-24 06:46:00,7.5,,8.0,0
413888886,121.0955,31.763533000000002,2019-06-24 06:48:00,7.5,,359.6,0
413888886,121.09531000000001,31.76789,2019-06-24 06:50:00,7.7000003,,0.7,0
413888886,121.095505,31.773226,2019-06-24 06:52:00,7.6,,2.4,0
