mmsi,经度,纬度,时间,速度,船首向,对地航向,航行状态
413888886,121.09041599999999,31.725527000000003,2019-06-18 12:46:00,0.0,,244.7,0
413888886,121.09432,31.732706,2019-06-18 12:52:00,7.7000003,,11.5,0
413888886,121.0954,31.739986,2019-06-18 12:56:00,7.5,,2.9,0
413888886,121.09595,31.749709999999997,2019-06-18 13:00:00,7.7000003,,357.80002,0
413888886,121.09575,31.751827000000002,2019-06-18 13:02:00,7.5,,355.0,0
413888886,121.09546999999999,31.754946,2019-06-18 13:04:00,7.1,511.0,357.8,15
413888886,121.09569499999999,31.761017,2019-06-18 13:06:00,7.3,,358.6,0
413888886,121.09556,31.765520000000002,2019-06-18 13:08:00,3.8,511.0,356.1,15
413888886,121.09496000000001,31.769676,2019-06-18 13:10:00,7.9,,352.1,0
413888886,121.094376,31.772940000000002,2019-06-18 13:12:00,7.9,,352.80002,0
413888886,121.09495,31.778273,2019-06-18 13:14:00,7.0,,17.2,0
413888886,121.09676,31.782734,2019-06-18 13:16:00,6.7000003,,19.1,0
413888886,121.098,31.786279999999998,2019-06-18 13:18:00,5.4,,17.9,0
413888886,121.09818999999999,31.786827000000002,2019-06-18 13:20:00,3.5,,14.7,0
413888886,121.09830500000001,31.787570000000002,2019-06-18 13:24:00,0.0,,354.80002,0
